order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_200a9c9d099b75bfa415fce7ce4c,1,prod_00200,sell_00035,2025-01-16 06:32:49.040063,947.71,91.42
ord_d1ea2d4e0d1a354fd536cf3edda4,1,prod_00185,sell_00059,2024-10-28 10:17:48.301769,1800.64,295.07
ord_d1ea2d4e0d1a354fd536cf3edda4,2,prod_00033,sell_00059,2024-10-26 10:17:48.301769,2343.56,326.41
ord_d4933229a4fb59bfb7da8e81c6b7,1,prod_00031,sell_00064,2025-07-31 05:50:04.698317,703.28,43.67
ord_052eee2de41409cbaa6611a61532,1,prod_00117,sell_00002,2024-10-25 00:45:16.716626,1429.87,340.45
ord_052eee2de41409cbaa6611a61532,2,prod_00003,sell_00039,2024-10-26 00:45:16.716626,1353.26,333.5
ord_c55361a0e5b97ad7ff414f2e5081,1,prod_00050,sell_00086,2024-11-07 14:05:47.350608,4181.01,297.32
ord_c55361a0e5b97ad7ff414f2e5081,2,prod_00043,sell_00060,2024-11-05 14:05:47.350608,4993.02,335.84
ord_7b0d13063644950e909fa969d4ce,1,prod_00021,sell_00017,2025-01-07 02:12:23.437258,749.81,154.38
ord_7b0d13063644950e909fa969d4ce,2,prod_00149,sell_00097,2025-01-06 02:12:23.437258,2421.1,411.73
ord_7b0d13063644950e909fa969d4ce,3,prod_00129,sell_00090,2025-01-07 02:12:23.437258,2208.87,474.9
ord_7b0d13063644950e909fa969d4ce,4,prod_00085,sell_00089,2025-01-07 02:12:23.437258,854.85,96.56
ord_7b0d13063644950e909fa969d4ce,5,prod_00064,sell_00029,2025-01-08 02:12:23.437258,3929.1,951.62
ord_4deed7cb58da8f40e045712eac7b,1,prod_00150,sell_00075,2025-06-11 03:30:58.301600,3183.63,255.63
ord_9079d6598d2401da13d876ee8b3b,1,prod_00072,sell_00024,2024-12-21 23:58:51.457628,3844.71,444.73
ord_9079d6598d2401da13d876ee8b3b,2,prod_00152,sell_00086,2024-12-19 23:58:51.457628,4089.02,358.52
ord_249470b69cf4e3acaeb07847c56d,1,prod_00033,sell_00067,2025-03-13 02:44:22.356455,4054.65,769.1
ord_249470b69cf4e3acaeb07847c56d,2,prod_00055,sell_00040,2025-03-11 02:44:22.356455,1008.33,146.52
ord_668ccb4c37dc9563f8925ba642de,1,prod_00011,sell_00073,2025-08-20 12:11:07.541264,1013.5,107.87
ord_ead82cf3d55aded8d74a069b9cc8,1,prod_00069,sell_00081,2025-07-03 10:29:23.984698,4860.04,602.61
ord_6193db859366c41485432485c8f0,1,prod_00058,sell_00005,2025-01-07 23:12:08.581526,4686.14,365.89
ord_6193db859366c41485432485c8f0,2,prod_00070,sell_00033,2025-01-07 23:12:08.581526,2328.59,356.46
ord_6193db859366c41485432485c8f0,3,prod_00166,sell_00025,2025-01-09 23:12:08.581526,4438.11,632.88
ord_6193db859366c41485432485c8f0,4,prod_00182,sell_00079,2025-01-07 23:12:08.581526,4255.55,512.3
ord_d3c496de4d1dbcd61cd9ce11dced,1,prod_00139,sell_00029,2025-01-20 09:28:50.916820,3591.67,306.35
ord_d3c496de4d1dbcd61cd9ce11dced,2,prod_00138,sell_00025,2025-01-22 09:28:50.916820,1010.83,78.56
ord_1d6cdddd76d4df2648a817d0739e,1,prod_00089,sell_00020,2024-09-14 14:18:45.693016,2439.56,575.76
ord_1d6cdddd76d4df2648a817d0739e,2,prod_00184,sell_00051,2024-09-16 14:18:45.693016,2624.65,534.34
ord_323e5da85a1f1cb17f99f86e2315,1,prod_00054,sell_00075,2024-10-11 06:18:43.432992,1180.08,147.57
ord_323e5da85a1f1cb17f99f86e2315,2,prod_00041,sell_00018,2024-10-09 06:18:43.432992,2084.02,233.48
ord_323e5da85a1f1cb17f99f86e2315,3,prod_00177,sell_00073,2024-10-11 06:18:43.432992,2604.83,498.21
ord_323e5da85a1f1cb17f99f86e2315,4,prod_00143,sell_00044,2024-10-11 06:18:43.432992,3908.83,949.92
ord_323e5da85a1f1cb17f99f86e2315,5,prod_00155,sell_00008,2024-10-11 06:18:43.432992,858.03,149.15
ord_3e83d6a5da846a2c7d3d2425d87a,1,prod_00020,sell_00060,2024-10-27 19:20:11.257228,2312.26,152.3
ord_3e83d6a5da846a2c7d3d2425d87a,2,prod_00085,sell_00070,2024-10-28 19:20:11.257228,4475.89,529.6
ord_e306dd3b3ae9a8adaaa3cd69c673,1,prod_00053,sell_00055,2025-05-07 08:06:25.583491,514.24,51.85
ord_dca7fb2f3bdf2fb2f395d803d3f4,1,prod_00053,sell_00052,2025-08-07 07:22:36.194120,3449.54,626.61
ord_dca7fb2f3bdf2fb2f395d803d3f4,2,prod_00071,sell_00042,2025-08-06 07:22:36.194120,1680.98,404.07
ord_0980916a8aa0fb8dd272245c71b0,1,prod_00183,sell_00082,2025-07-12 03:46:35.821782,1553.35,291.83
ord_0980916a8aa0fb8dd272245c71b0,2,prod_00199,sell_00009,2025-07-12 03:46:35.821782,1810.71,414.96
ord_0980916a8aa0fb8dd272245c71b0,3,prod_00148,sell_00086,2025-07-14 03:46:35.821782,3484.58,321.49
ord_0980916a8aa0fb8dd272245c71b0,4,prod_00117,sell_00024,2025-07-14 03:46:35.821782,2592.89,174.57
ord_05908848479e0f9cb187f59b949b,1,prod_00062,sell_00071,2025-06-02 22:19:43.688291,1530.39,129.3
ord_05908848479e0f9cb187f59b949b,2,prod_00014,sell_00029,2025-06-02 22:19:43.688291,3278.8,694.8
ord_83a5edf5a53b2e7ebda3226be923,1,prod_00057,sell_00072,2024-10-11 03:43:20.988138,3973.33,756.35
ord_83a5edf5a53b2e7ebda3226be923,2,prod_00028,sell_00089,2024-10-10 03:43:20.988138,3583.14,357.73
ord_83a5edf5a53b2e7ebda3226be923,3,prod_00131,sell_00031,2024-10-09 03:43:20.988138,2930.73,581.07
ord_83a5edf5a53b2e7ebda3226be923,4,prod_00050,sell_00059,2024-10-10 03:43:20.988138,2072.09,123.42
ord_83a5edf5a53b2e7ebda3226be923,5,prod_00090,sell_00034,2024-10-10 03:43:20.988138,1249.9,298.46
ord_ed14a3dd8b606dfe119332e92493,1,prod_00116,sell_00001,2025-04-16 12:56:06.576406,1402.26,327.42
ord_ed14a3dd8b606dfe119332e92493,2,prod_00069,sell_00086,2025-04-15 12:56:06.576406,3834.26,597.09
ord_c5ea3695984d78ac59f03bcc2a74,1,prod_00068,sell_00092,2024-11-18 01:04:37.904090,821.68,156.22
ord_5935268682778a27c6ee43ef0dc7,1,prod_00095,sell_00051,2025-07-26 11:14:31.190798,485.24,113.11
ord_5935268682778a27c6ee43ef0dc7,2,prod_00128,sell_00044,2025-07-27 11:14:31.190798,4629.55,808.81
ord_5935268682778a27c6ee43ef0dc7,3,prod_00118,sell_00012,2025-07-27 11:14:31.190798,4283.46,406.92
ord_e72f256283e549a3300d53cbd358,1,prod_00116,sell_00002,2025-06-01 20:46:38.133769,2062.25,303.44
ord_e72f256283e549a3300d53cbd358,2,prod_00041,sell_00025,2025-06-01 20:46:38.133769,965.07,145.4
ord_e72f256283e549a3300d53cbd358,3,prod_00120,sell_00009,2025-05-30 20:46:38.133769,3904.52,466.43
ord_e72f256283e549a3300d53cbd358,4,prod_00186,sell_00059,2025-06-01 20:46:38.133769,3287.87,587.54
ord_e72f256283e549a3300d53cbd358,5,prod_00194,sell_00087,2025-06-01 20:46:38.133769,1932.93,300.8
ord_d839b82f87ad847813412080b653,1,prod_00117,sell_00060,2025-04-23 08:55:20.143036,4455.74,262.69
ord_603463d609b9a42dee9c5b1cfa76,1,prod_00011,sell_00047,2025-05-30 17:46:35.137367,3422.3,549.02
ord_603463d609b9a42dee9c5b1cfa76,2,prod_00094,sell_00018,2025-05-30 17:46:35.137367,1395.0,210.88
ord_603463d609b9a42dee9c5b1cfa76,3,prod_00014,sell_00055,2025-05-30 17:46:35.137367,4663.92,1111.09
ord_603463d609b9a42dee9c5b1cfa76,4,prod_00105,sell_00084,2025-05-28 17:46:35.137367,502.41,52.64
ord_1e69d3c5997448690b780d9b855c,1,prod_00010,sell_00048,2025-09-04 10:26:04.120227,3784.5,270.15
ord_3296e7923b08bee50042e78f7e83,1,prod_00002,sell_00075,2025-01-14 10:08:24.968342,3923.88,831.89
ord_76a0eae18ef62c2ea96dbce05b09,1,prod_00150,sell_00042,2024-12-24 12:55:06.734331,2219.51,335.65
ord_e55a71bddd39719c2e957719823a,1,prod_00053,sell_00052,2025-07-02 09:48:41.651246,4624.42,652.32
ord_8f348bd7dac6ddd1b824cf19f0cc,1,prod_00196,sell_00046,2024-10-21 16:57:24.163714,2511.84,154.89
ord_8f348bd7dac6ddd1b824cf19f0cc,2,prod_00107,sell_00093,2024-10-21 16:57:24.163714,4043.71,964.94
ord_8f348bd7dac6ddd1b824cf19f0cc,3,prod_00096,sell_00005,2024-10-22 16:57:24.163714,2549.9,328.43
ord_8f348bd7dac6ddd1b824cf19f0cc,4,prod_00081,sell_00040,2024-10-21 16:57:24.163714,1579.54,125.9
ord_8f348bd7dac6ddd1b824cf19f0cc,5,prod_00050,sell_00076,2024-10-21 16:57:24.163714,2409.69,553.77
ord_9a46b869402c629a166fd30115e2,1,prod_00009,sell_00020,2025-01-03 22:34:57.425456,668.5,102.81
ord_9a46b869402c629a166fd30115e2,2,prod_00108,sell_00091,2025-01-04 22:34:57.425456,2993.41,408.96
ord_9a46b869402c629a166fd30115e2,3,prod_00063,sell_00009,2025-01-04 22:34:57.425456,2186.61,459.77
ord_aaa9d4fcd604e09d2f945f04239c,1,prod_00014,sell_00063,2025-04-10 18:03:39.588515,4362.78,257.8
ord_aaa9d4fcd604e09d2f945f04239c,2,prod_00009,sell_00055,2025-04-10 18:03:39.588515,3736.83,551.01
ord_aaa9d4fcd604e09d2f945f04239c,3,prod_00159,sell_00005,2025-04-10 18:03:39.588515,4501.41,707.46
ord_aaa9d4fcd604e09d2f945f04239c,4,prod_00011,sell_00024,2025-04-10 18:03:39.588515,946.12,111.56
ord_1c528a3919833cd2d7f4b8e38922,1,prod_00186,sell_00070,2024-10-08 09:38:41.439482,2025.39,416.43
ord_1c528a3919833cd2d7f4b8e38922,2,prod_00008,sell_00049,2024-10-07 09:38:41.439482,2316.1,332.79
ord_1c528a3919833cd2d7f4b8e38922,3,prod_00099,sell_00010,2024-10-07 09:38:41.439482,3060.26,717.2
ord_1c528a3919833cd2d7f4b8e38922,4,prod_00012,sell_00091,2024-10-08 09:38:41.439482,3258.91,762.53
ord_7ebd56e02644e9f0ac69067ec12e,1,prod_00139,sell_00031,2025-06-22 11:46:32.883238,3098.5,705.5
ord_7ebd56e02644e9f0ac69067ec12e,2,prod_00095,sell_00078,2025-06-22 11:46:32.883238,425.78,75.17
ord_7ebd56e02644e9f0ac69067ec12e,3,prod_00109,sell_00028,2025-06-23 11:46:32.883238,603.14,54.62
ord_7ebd56e02644e9f0ac69067ec12e,4,prod_00122,sell_00096,2025-06-21 11:46:32.883238,1418.94,314.27
ord_00b336847ea8b61a6cf6bd85d77b,1,prod_00136,sell_00005,2025-04-29 19:40:20.168555,4342.14,691.14
ord_f5f16e192375a6e479c710e727cb,1,prod_00131,sell_00033,2025-07-07 08:28:49.460872,402.7,62.26
ord_b278e6a740249c833b03308c90e2,1,prod_00156,sell_00010,2024-09-09 20:32:08.780203,1873.85,97.66
ord_b278e6a740249c833b03308c90e2,2,prod_00077,sell_00086,2024-09-10 20:32:08.780203,4895.46,777.53
ord_b278e6a740249c833b03308c90e2,3,prod_00084,sell_00069,2024-09-11 20:32:08.780203,578.52,38.99
ord_b278e6a740249c833b03308c90e2,4,prod_00076,sell_00010,2024-09-09 20:32:08.780203,2824.45,187.68
ord_b278e6a740249c833b03308c90e2,5,prod_00173,sell_00071,2024-09-09 20:32:08.780203,449.21,28.02
ord_dd059893f3358976c297fad32b49,1,prod_00022,sell_00050,2025-06-09 20:35:45.212369,733.02,156.09
ord_7583110f8435c0b971d939914b47,1,prod_00052,sell_00005,2024-12-31 07:28:05.049338,1081.67,214.11
ord_a39a2713aebf9a5d3c86cedea2bc,1,prod_00035,sell_00033,2025-04-28 04:38:57.745024,748.74,81.51
ord_a39a2713aebf9a5d3c86cedea2bc,2,prod_00121,sell_00076,2025-04-30 04:38:57.745024,4645.62,873.33
ord_dc9c383fe70b9a321efac3d36b8f,1,prod_00072,sell_00027,2024-11-30 02:06:56.524356,483.08,79.3
ord_dc9c383fe70b9a321efac3d36b8f,2,prod_00099,sell_00049,2024-11-28 02:06:56.524356,2628.21,370.95
ord_31965c9d1dd6de6ad26a86a73c25,1,prod_00135,sell_00058,2025-05-01 17:36:54.815449,3806.19,705.63
ord_31965c9d1dd6de6ad26a86a73c25,2,prod_00056,sell_00013,2025-04-30 17:36:54.815449,4736.05,1020.18
ord_31965c9d1dd6de6ad26a86a73c25,3,prod_00073,sell_00016,2025-04-30 17:36:54.815449,2541.05,380.77
ord_31965c9d1dd6de6ad26a86a73c25,4,prod_00094,sell_00034,2025-04-29 17:36:54.815449,1758.42,422.58
ord_31965c9d1dd6de6ad26a86a73c25,5,prod_00041,sell_00050,2025-04-30 17:36:54.815449,1361.51,176.65
ord_400eeeea9d6b5eb287b6b54fbb0f,1,prod_00147,sell_00052,2025-01-01 18:10:34.210056,4835.26,564.41
ord_d3bb977c91a9b5d5e7386bb1a3f6,1,prod_00177,sell_00024,2025-08-28 05:05:56.447738,772.16,181.64
ord_d3bb977c91a9b5d5e7386bb1a3f6,2,prod_00081,sell_00032,2025-08-29 05:05:56.447738,2969.05,405.02
ord_d3bb977c91a9b5d5e7386bb1a3f6,3,prod_00140,sell_00028,2025-08-29 05:05:56.447738,1534.86,376.61
ord_a511cabdd6833875a7da973942d1,1,prod_00082,sell_00077,2025-06-12 23:16:34.771687,427.34,33.7
ord_a511cabdd6833875a7da973942d1,2,prod_00171,sell_00076,2025-06-11 23:16:34.771687,4664.92,421.47
ord_a511cabdd6833875a7da973942d1,3,prod_00057,sell_00052,2025-06-10 23:16:34.771687,1273.42,150.76
ord_cd72a3b622ea076db05c82a5d6e3,1,prod_00084,sell_00039,2025-03-16 16:20:06.571249,3709.23,301.6
ord_b4906820a1ecccc7064d6678952c,1,prod_00113,sell_00001,2025-01-10 17:44:35.918496,4589.19,298.26
ord_b4906820a1ecccc7064d6678952c,2,prod_00070,sell_00073,2025-01-12 17:44:35.918496,4513.44,810.53
ord_b4906820a1ecccc7064d6678952c,3,prod_00191,sell_00057,2025-01-12 17:44:35.918496,860.33,157.66
ord_b4906820a1ecccc7064d6678952c,4,prod_00005,sell_00015,2025-01-10 17:44:35.918496,1328.31,249.36
ord_b4906820a1ecccc7064d6678952c,5,prod_00106,sell_00081,2025-01-10 17:44:35.918496,3922.39,463.21
ord_6830c55a2757fc53918a7359a9ce,1,prod_00158,sell_00080,2025-04-13 02:19:55.884345,4898.18,943.9
ord_6830c55a2757fc53918a7359a9ce,2,prod_00080,sell_00026,2025-04-13 02:19:55.884345,321.99,69.5
ord_6830c55a2757fc53918a7359a9ce,3,prod_00092,sell_00077,2025-04-14 02:19:55.884345,2093.8,383.06
ord_6830c55a2757fc53918a7359a9ce,4,prod_00059,sell_00083,2025-04-14 02:19:55.884345,4589.4,777.35
ord_6830c55a2757fc53918a7359a9ce,5,prod_00118,sell_00064,2025-04-14 02:19:55.884345,182.54,12.5
ord_b775423940da44a53539fbe75ba5,1,prod_00193,sell_00009,2025-03-03 12:19:09.594161,1692.57,281.82
ord_b775423940da44a53539fbe75ba5,2,prod_00030,sell_00089,2025-03-02 12:19:09.594161,4288.52,529.22
ord_b775423940da44a53539fbe75ba5,3,prod_00073,sell_00021,2025-03-02 12:19:09.594161,3581.06,568.18
ord_7521ffe972390d6e3bf38fc56f53,1,prod_00082,sell_00065,2025-06-15 13:06:26.545384,4900.61,439.97
ord_7521ffe972390d6e3bf38fc56f53,2,prod_00143,sell_00053,2025-06-14 13:06:26.545384,4591.78,934.86
ord_ae248d899a8b860da9a0742a7775,1,prod_00107,sell_00090,2025-05-03 14:55:09.759934,3728.97,838.88
ord_4f0eddac1235e7107adb6c56890f,1,prod_00170,sell_00097,2024-12-21 23:12:18.633523,2478.52,356.94
ord_4f0eddac1235e7107adb6c56890f,2,prod_00092,sell_00035,2024-12-21 23:12:18.633523,3645.79,868.41
ord_d5cbdc2d4389256e195ff641d38e,1,prod_00175,sell_00070,2025-07-09 16:33:17.678129,3121.09,418.46
ord_d5cbdc2d4389256e195ff641d38e,2,prod_00006,sell_00022,2025-07-11 16:33:17.678129,1798.51,216.13
ord_d5cbdc2d4389256e195ff641d38e,3,prod_00015,sell_00036,2025-07-11 16:33:17.678129,3524.93,183.0
ord_08143810f14ee4ba7ec304528232,1,prod_00078,sell_00009,2024-11-25 09:30:52.215578,3347.15,761.41
ord_08143810f14ee4ba7ec304528232,2,prod_00162,sell_00032,2024-11-26 09:30:52.215578,4546.86,581.6
ord_08143810f14ee4ba7ec304528232,3,prod_00063,sell_00022,2024-11-25 09:30:52.215578,1129.12,151.3
ord_08143810f14ee4ba7ec304528232,4,prod_00172,sell_00026,2024-11-26 09:30:52.215578,1944.59,123.57
ord_f63dea1e090742964b5db90fcf6b,1,prod_00049,sell_00026,2025-03-18 12:06:26.381567,971.94,214.01
ord_f63dea1e090742964b5db90fcf6b,2,prod_00143,sell_00093,2025-03-17 12:06:26.381567,1423.82,289.66
ord_f63dea1e090742964b5db90fcf6b,3,prod_00111,sell_00061,2025-03-16 12:06:26.381567,2280.01,290.16
ord_f63dea1e090742964b5db90fcf6b,4,prod_00009,sell_00023,2025-03-16 12:06:26.381567,2450.56,212.84
ord_f63dea1e090742964b5db90fcf6b,5,prod_00098,sell_00023,2025-03-17 12:06:26.381567,2990.44,583.23
ord_ab61265e7f2aaf4d99c16a9e4a14,1,prod_00048,sell_00008,2025-01-24 15:32:08.144671,4298.69,405.91
ord_ab61265e7f2aaf4d99c16a9e4a14,2,prod_00184,sell_00062,2025-01-25 15:32:08.144671,2372.11,580.99
ord_0de7c80839d3ca842d5242523210,1,prod_00142,sell_00005,2025-04-27 11:30:53.104578,4654.2,842.02
ord_0de7c80839d3ca842d5242523210,2,prod_00059,sell_00040,2025-04-26 11:30:53.104578,1649.45,164.44
ord_6a9bdf0c77d0cac01ad091b358f4,1,prod_00065,sell_00098,2025-05-06 04:51:18.878101,1289.52,314.74
ord_9a525a3edb0a6026cbf28b6f083a,1,prod_00196,sell_00052,2024-09-06 20:07:37.563575,1382.77,130.46
ord_9a525a3edb0a6026cbf28b6f083a,2,prod_00108,sell_00086,2024-09-05 20:07:37.563575,3436.07,622.74
ord_9a525a3edb0a6026cbf28b6f083a,3,prod_00081,sell_00084,2024-09-04 20:07:37.563575,1237.94,199.37
ord_9a525a3edb0a6026cbf28b6f083a,4,prod_00110,sell_00049,2024-09-06 20:07:37.563575,4810.06,706.74
ord_9a525a3edb0a6026cbf28b6f083a,5,prod_00071,sell_00048,2024-09-04 20:07:37.563575,3709.48,230.85
ord_a0ce9eb90f845bfc11f7f5d5e7cf,1,prod_00152,sell_00062,2025-04-02 05:47:12.920747,1732.74,323.6
ord_0870097f82ec05aa8a581e3b2dcc,1,prod_00126,sell_00097,2024-09-10 23:40:27.923363,2124.22,170.1
ord_0870097f82ec05aa8a581e3b2dcc,2,prod_00145,sell_00081,2024-09-10 23:40:27.923363,509.61,118.42
ord_0870097f82ec05aa8a581e3b2dcc,3,prod_00059,sell_00020,2024-09-10 23:40:27.923363,4107.69,219.25
ord_9d9ca60caadc69bb9b2c0b9a9147,1,prod_00074,sell_00052,2025-06-16 17:53:48.685874,3230.99,334.76
ord_9d9ca60caadc69bb9b2c0b9a9147,2,prod_00081,sell_00092,2025-06-14 17:53:48.685874,3490.81,717.93
ord_9d9ca60caadc69bb9b2c0b9a9147,3,prod_00138,sell_00086,2025-06-15 17:53:48.685874,576.92,109.89
ord_9d9ca60caadc69bb9b2c0b9a9147,4,prod_00045,sell_00002,2025-06-15 17:53:48.685874,4746.93,600.72
ord_9d9ca60caadc69bb9b2c0b9a9147,5,prod_00041,sell_00012,2025-06-16 17:53:48.685874,4671.96,899.85
ord_099174090a893d15a863c8d15c5f,1,prod_00021,sell_00067,2025-01-10 13:30:26.589221,3907.68,767.33
ord_099174090a893d15a863c8d15c5f,2,prod_00133,sell_00087,2025-01-10 13:30:26.589221,2934.07,571.05
ord_099174090a893d15a863c8d15c5f,3,prod_00078,sell_00071,2025-01-09 13:30:26.589221,3199.85,459.66
ord_099174090a893d15a863c8d15c5f,4,prod_00058,sell_00030,2025-01-08 13:30:26.589221,4491.0,601.34
ord_099174090a893d15a863c8d15c5f,5,prod_00166,sell_00052,2025-01-08 13:30:26.589221,2957.49,596.54
ord_840dd5f00400baca447e0daad2d6,1,prod_00069,sell_00060,2024-12-13 03:48:19.718679,3931.95,440.98
ord_d35a98bd55be33f0d8d1fb6f97bc,1,prod_00052,sell_00092,2024-12-06 08:27:46.953727,4231.88,212.78
ord_d35a98bd55be33f0d8d1fb6f97bc,2,prod_00176,sell_00042,2024-12-08 08:27:46.953727,1467.21,209.35
ord_d35a98bd55be33f0d8d1fb6f97bc,3,prod_00032,sell_00068,2024-12-06 08:27:46.953727,4783.76,1167.49
ord_77b5c767f4502c7aebbe396103eb,1,prod_00052,sell_00085,2025-07-12 07:46:39.524282,3505.23,650.04
ord_77b5c767f4502c7aebbe396103eb,2,prod_00169,sell_00041,2025-07-12 07:46:39.524282,4571.53,378.99
ord_663593c4c8c69c5b20088b303cc4,1,prod_00038,sell_00062,2024-11-10 16:25:37.914827,4226.24,630.99
ord_663593c4c8c69c5b20088b303cc4,2,prod_00041,sell_00078,2024-11-10 16:25:37.914827,2335.94,458.17
ord_663593c4c8c69c5b20088b303cc4,3,prod_00081,sell_00078,2024-11-10 16:25:37.914827,1715.37,169.83
ord_663593c4c8c69c5b20088b303cc4,4,prod_00110,sell_00086,2024-11-12 16:25:37.914827,3030.05,626.4
ord_cfe3bb860fdbefee2808298b56ce,1,prod_00120,sell_00005,2025-06-22 10:41:17.213743,701.49,114.34
ord_cfe3bb860fdbefee2808298b56ce,2,prod_00047,sell_00074,2025-06-22 10:41:17.213743,285.22,43.07
ord_cfe3bb860fdbefee2808298b56ce,3,prod_00162,sell_00080,2025-06-22 10:41:17.213743,3714.1,470.86
ord_271fd20bfeb4b00bf193bb83690c,1,prod_00102,sell_00035,2025-07-01 06:03:25.182117,4862.34,1173.24
ord_271fd20bfeb4b00bf193bb83690c,2,prod_00175,sell_00025,2025-07-01 06:03:25.182117,1252.38,223.66
ord_271fd20bfeb4b00bf193bb83690c,3,prod_00001,sell_00051,2025-06-30 06:03:25.182117,1011.58,215.86
ord_45335da18034e02e2f23045b22bc,1,prod_00188,sell_00013,2024-11-30 20:34:47.023843,2205.11,213.82
ord_45335da18034e02e2f23045b22bc,2,prod_00139,sell_00084,2024-11-29 20:34:47.023843,2130.97,528.06
ord_aa35534cf0596287df4c19d3a395,1,prod_00066,sell_00015,2025-01-12 00:33:03.245279,4307.59,825.97
ord_aa35534cf0596287df4c19d3a395,2,prod_00056,sell_00005,2025-01-11 00:33:03.245279,2170.66,332.29
ord_aa35534cf0596287df4c19d3a395,3,prod_00154,sell_00025,2025-01-12 00:33:03.245279,3564.26,788.12
ord_d1ea9d4fd8415fff2e4c3d98bb87,1,prod_00150,sell_00037,2025-05-24 15:14:28.042218,949.03,105.26
ord_d1ea9d4fd8415fff2e4c3d98bb87,2,prod_00133,sell_00004,2025-05-22 15:14:28.042218,3682.32,289.03
ord_d1ea9d4fd8415fff2e4c3d98bb87,3,prod_00188,sell_00070,2025-05-24 15:14:28.042218,4326.74,822.61
ord_d1ea9d4fd8415fff2e4c3d98bb87,4,prod_00059,sell_00026,2025-05-24 15:14:28.042218,3824.99,754.19
ord_d1ea9d4fd8415fff2e4c3d98bb87,5,prod_00038,sell_00015,2025-05-23 15:14:28.042218,3095.31,473.36
ord_aae94552d0c0790de80ff2348b7b,1,prod_00110,sell_00100,2024-09-20 21:34:04.503111,306.1,71.71
ord_aae94552d0c0790de80ff2348b7b,2,prod_00026,sell_00047,2024-09-20 21:34:04.503111,3380.93,175.72
ord_aae94552d0c0790de80ff2348b7b,3,prod_00060,sell_00091,2024-09-21 21:34:04.503111,2224.61,507.87
ord_8c8e6f94832d881593046cad6304,1,prod_00091,sell_00012,2025-05-12 13:06:05.047513,2797.74,241.27
ord_8c8e6f94832d881593046cad6304,2,prod_00085,sell_00088,2025-05-10 13:06:05.047513,1004.66,55.07
ord_8c8e6f94832d881593046cad6304,3,prod_00052,sell_00090,2025-05-10 13:06:05.047513,282.54,50.76
ord_8c8e6f94832d881593046cad6304,4,prod_00007,sell_00012,2025-05-11 13:06:05.047513,694.35,53.33
ord_8c8e6f94832d881593046cad6304,5,prod_00083,sell_00057,2025-05-12 13:06:05.047513,534.83,46.05
ord_505dc270db8a5e1b3b3ce60dbc72,1,prod_00040,sell_00041,2024-09-07 20:26:04.911973,4142.54,715.25
ord_505dc270db8a5e1b3b3ce60dbc72,2,prod_00047,sell_00035,2024-09-08 20:26:04.911973,2288.44,165.57
ord_505dc270db8a5e1b3b3ce60dbc72,3,prod_00188,sell_00075,2024-09-06 20:26:04.911973,4300.17,668.36
ord_93e5fa5ef92ac8849a806fa721d0,1,prod_00057,sell_00100,2024-11-22 18:38:00.782373,4895.71,444.23
ord_93e5fa5ef92ac8849a806fa721d0,2,prod_00036,sell_00059,2024-11-23 18:38:00.782373,2659.76,658.01
ord_93e5fa5ef92ac8849a806fa721d0,3,prod_00060,sell_00043,2024-11-23 18:38:00.782373,529.16,131.85
ord_93e5fa5ef92ac8849a806fa721d0,4,prod_00097,sell_00086,2024-11-22 18:38:00.782373,397.19,26.01
ord_0bfae76896f7898b29b2a528960a,1,prod_00078,sell_00045,2024-12-29 09:11:12.843136,4171.92,1020.99
ord_0bfae76896f7898b29b2a528960a,2,prod_00128,sell_00044,2024-12-29 09:11:12.843136,4859.15,884.53
ord_0bfae76896f7898b29b2a528960a,3,prod_00150,sell_00065,2024-12-28 09:11:12.843136,4442.7,842.06
ord_0bfae76896f7898b29b2a528960a,4,prod_00018,sell_00031,2024-12-28 09:11:12.843136,2159.93,502.85
ord_ddd25cf3ef780eb8f072d46fcb1a,1,prod_00054,sell_00072,2025-04-24 23:54:06.198236,959.9,178.14
ord_ddd25cf3ef780eb8f072d46fcb1a,2,prod_00114,sell_00042,2025-04-23 23:54:06.198236,3713.38,256.85
ord_fc13c75ef8dcc77e90eab5a5bee8,1,prod_00123,sell_00014,2024-12-21 20:25:24.627046,1853.06,335.06
ord_fc13c75ef8dcc77e90eab5a5bee8,2,prod_00187,sell_00087,2024-12-20 20:25:24.627046,4633.47,562.47
ord_fc13c75ef8dcc77e90eab5a5bee8,3,prod_00177,sell_00040,2024-12-21 20:25:24.627046,2953.33,567.65
ord_ae14a1dce4587234eff1239fdd73,1,prod_00170,sell_00070,2025-03-24 14:18:35.182155,2911.12,698.63
ord_ae14a1dce4587234eff1239fdd73,2,prod_00166,sell_00014,2025-03-25 14:18:35.182155,1690.04,119.14
ord_1bef067cbf5087a62da80a1e8956,1,prod_00197,sell_00025,2024-09-24 15:40:04.302198,1439.18,155.42
ord_dde8fe50c93e57fcd0484e178338,1,prod_00163,sell_00057,2024-11-30 14:03:43.245279,1589.04,321.81
ord_dde8fe50c93e57fcd0484e178338,2,prod_00173,sell_00058,2024-11-30 14:03:43.245279,3559.85,637.3
ord_e3bd61211d4171365f3d24f5fd67,1,prod_00146,sell_00092,2025-02-15 12:06:29.472364,3056.82,714.58
ord_87a5dd981e6a25f27f773ca3cc3d,1,prod_00009,sell_00049,2025-02-13 07:56:42.863047,3286.34,495.32
